CN央视,#genre#
精东影业万万没想到之白蛇传[1920*1080],https://t11.cdn2020.com:12336/video/m3u8/2021/10/02/8a0dfe2/index.m3u8
奸轮女家教-兮兮[1280*720],https://t11.cdn2020.com:12336/video/m3u8/2021/10/02/e0d1df93/index.m3u8
星空传媒淫蛇-刘清韵[1280*720],https://t11.cdn2020.com:12336/video/m3u8/2021/10/02/ee2ce840/index.m3u8
星空传媒双旗袍系列2-无[1280*720],https://t11.cdn2020.com:12336/video/m3u8/2021/10/02/5df8a4e6/index.m3u8
少年阿宾第二季篇章五寒假开始[1280*720],https://t11.cdn2020.com:12336/video/m3u8/2021/10/02/8ce1afc0/index.m3u8


爱奇艺,#genre#
郭德纲相声,http://bdcdncmn3.inter.71edge.com/tslive/c51_lb_111_600_t10/c51_lb_111_600_t10.m3u8
国剧修复,http://bdcdncmn3.inter.71edge.com/tslive/c53_lb_77_1080P_t10/c53_lb_77_1080P_t10.m3u8
金典记实,http://bdcdncmn3.inter.71edge.com/tslive/c56_lb_220_600_t10/c56_lb_220_600_t10.m3u8
医院故事,http://bdcdncmn3.inter.71edge.com/tslive/c51_lb_122_600_t10/c51_lb_122_600_t10.m3u8
老年剧场,http://bdcdncmn3.inter.71edge.com/tslive/c56_lb_179_600_t10/c56_lb_179_600_t10.m3u8
特种兵,http://bdcdncmn3.inter.71edge.com/tslive/c51_lb_124_1080P_t10/c51_lb_124_1080P_t10.m3u8
票房收割机,http://bdcdncmn3.inter.71edge.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8
华语院线,http://bdcdncmn3.inter.71edge.com/tslive/c51_lb_114_1080P_t10/c51_lb_114_1080P_t10.m3u8
周末影院,http://bdcdncmn3.inter.71edge.com/tslive/c52_lb_64_720P_t10/c52_lb_64_720P_t10.m3u8
动作电影,http://bdcdncmn3.inter.71edge.com/tslive/c52_lb_61_1080P_t10/c52_lb_61_1080P_t10.m3u8
金典港片,http://bdcdncmn3.inter.71edge.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8
电影大片,http://bdcdncmn3.inter.71edge.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8
全家福,http://bdcdncmn3.inter.71edge.com/tslive/c52_lb_68_1080P_t10/c52_lb_68_1080P_t10.m3u8
仙侠玄幻,http://bdcdncmn3.inter.71edge.com/tslive/c55_lb_148_600_t10/c55_lb_148_600_t10.m3u8
朱亚文,http://bdcdncmn3.inter.71edge.com/tslive/c54_lb_138_600_t10/c54_lb_138_600_t10.m3u8
金典重温,http://bdcdncmn3.inter.71edge.com/tslive/c55_lb_137_600_t10/c55_lb_137_600_t10.m3u8
历史密闻,http://bdcdncmn3.inter.71edge.com/tslive/c57_lb_236_600_t10/c57_lb_236_600_t10.m3u8
激情燃烧的岁月,http://bdcdncmn3.inter.71edge.com/tslive/c53_lb_71_1080P_t10/c53_lb_71_1080P_t10.m3u8
豆瓣高分,http://bdcdncmn3.inter.71edge.com/tslive/c51_lb_112_1080P_t10/c51_lb_112_1080P_t10.m3u8
神探狄仁杰,http://bdcdncmn3.inter.71edge.com/tslive/c51_lb_121_1080P_t10/c51_lb_121_1080P_t10.m3u8
热播电视剧,http://bdcdncmn3.inter.71edge.com/tslive/c57_lb_212_600_t10/c57_lb_212_600_t10.m3u8
抗战剧场,http://bdcdncmn3.inter.71edge.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8
军旅剧场,http://bdcdncmn3.inter.71edge.com/tslive/c55_lb_144_600_t10/c55_lb_144_600_t10.m3u8
老剧修复,http://bdcdncmn3.inter.71edge.com/tslive/c52_lb_92_720P_t10/c52_lb_92_720P_t10.m3u8
埋堆堆,http://hw.flv.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.m3u8?wsSecret=53bbf9a048f147023ba121919222d82e&wsTime=6235c529&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Acp1%3B&fs=bgct&seqid=1
埋堆堆A,http://hw.flv.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.m3u8?wsSecret=b113269dd3b8b23d4880b526744eaf65&wsTime=6235c532&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_tars&txyp=o%3Awx91%3B&fs=bgct&seqid=1

NewTV超级电视剧,http://39.135.138.59:18890/PLTV/88888910/224/3221225625/index.m3u8
NewTV超级电视剧,http://39.135.138.58:18890/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
NewTV超级电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电影,http://39.134.65.208/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电影,http://39.134.39.39/PLTV/88888888/224/3221226409/index.m3u8
NewTV精品电影,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
NewTV精品电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品大剧,http://117.148.179.49/PLTV/88888888/224/3221229017/index.m3u8
NewTV精品大剧,http://117.148.179.37/PLTV/88888888/224/3221229713/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8


网络频道,#genre#
影院HD1,http://117.148.179.157/PLTV/88888888/224/3221231757/index.m3u8
影院HD2,http://117.148.179.157/PLTV/88888888/224/3221231763/index.m3u8
影院HD3,http://117.148.179.157/PLTV/88888888/224/3221231787/index.m3u8
经典影视,https://tx.liveplay.live.kugou.com/live/fx_hifi_251702616_avc.m3u8
玄幻影视,https://tx.liveplay.live.kugou.com/live/fx_hifi_1308614369_avc.m3u8
放映厅,http://hlsmgsplive.miguvideo.com:8080/wd-virtuallive5100030975-75/index.m3u8?msisdn=e617e2497d502bd75cbefd4a06087877&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20220314183135&Channel_ID=0131_10010001005&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=112.74.200.9&SecurityKey=20220314183135&mvid=5100030975&mcid=500020&mpid=&playurlVersion=SJ-A1-5.1.1.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&bean=mgsph5&encrypt=919d1393c5f4ec62897c2c4ea4b10371
放映厅,http://hlsmgsplive.miguvideo.com:8080/wd-virtuallive5100030975-75/index.m3u8?msisdn=e617e2497d502bd75cbefd4a06087877&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20220314183135&Channel_ID=0131_10010001005&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=112.74.200.9&SecurityKey=20220314183135&mvid=5100030975&mcid=500020&mpid=&playurlVersion=SJ-A1-5.1.1.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&bean=mgsph5&encrypt=919d1393c5f4ec62897c2c4ea4b10371
CHC高清影视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC动作,http://111.20.33.93/TVOD/88888893/224/3221226465/index.m3u8
CHC动作,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC家庭影院,http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://117.148.179.151:80/PLTV/88888888/224/3221231799/1.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8


埋堆堆,#genre#
埋堆|荃加福禄寿探案·石敢当本当,http://txtest-xp2p.p2p.huya.com/src/1199561277675-1199561277675-5434860597135015936-2399122678806-10057-A-0-1.xs
埋堆|【秋香怒点唐伯虎】,http://txtest-xp2p.p2p.huya.com/src/1199563477578-1199563477578-5444309108574388224-2399127078612-10057-A-0-1.xs
埋堆|师奶和师奶之间的故事,http://txtest-xp2p.p2p.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.xs
埋堆|食为奴·王祖蓝的嘴万绮雯的腿,http://txtest-xp2p.p2p.huya.com/src/1199563478941-1199563478941-5444314962614812672-2399127081338-10057-A-0-1.xs
埋堆|洪武三十二·陈键锋竟然在澡堂对马德钟,http://txtest-xp2p.p2p.huya.com/src/1199563995872-1199563995872-5446535164354101248-2399128115200-10057-A-0-1.xs
埋堆|EU超时任务,http://txtest-xp2p.p2p.huya.com/src/1199563484986-1199563484986-5444340925692116992-2399127093428-10057-A-0-1.xs
埋堆|巾帼枭雄之喋血长天,http://txtest-xp2p.p2p.huya.com/src/1199561181108-1199561181108-5434445845028143104-2399122485672-10057-A-0-1.xs
埋堆|平安谷之诡谷传说 平安谷的妇仇者联盟,http://txtest-xp2p.p2p.huya.com/src/1199563481163-1199563481163-5444324506032144384-2399127085782-10057-A-0-1.xs
埋堆|丫鬟大联盟-丫鬟们的传奇故事,http://txtest-xp2p.p2p.huya.com/src/1199563491091-1199563491091-5444367146467459072-2399127105638-10057-A-0-1.xs
埋堆|黄jin有罪-悬疑爱好聚集地,http://txtest-xp2p.p2p.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.xs
埋堆|蒲松龄,http://txtest-xp2p.p2p.huya.com/src/1199561179151-1199561179151-5434437439777144832-2399122481758-10057-A-0-1.xs
埋堆|疑神疑鬼疑出轨,http://txtest-xp2p.p2p.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.xs
埋堆|TVB浪姐,http://txtest-xp2p.p2p.huya.com/src/1199561223732-1199561223732-5434628913714167808-2399122570920-10057-A-0-1.xs
埋堆|鱼跃在花见·张智霖 钉姐在卧底,http://txtest-xp2p.p2p.huya.com/src/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.xs
埋堆|平安谷之诡谷传说,http://txtest-xp2p.p2p.huya.com/src/1199563479551-1199563479551-5444317582544863232-2399127082558-10057-A-0-1.xs
埋堆|王老虎找到爱情,http://txtest-xp2p.p2p.huya.com/src/1199564003640-1199564003640-5446568527660056576-2399128130736-10057-A-0-1.xs
埋堆|阿爷厨房第2季,http://txtest-xp2p.p2p.huya.com/src/1199561217760-1199561217760-5434603264169476096-2399122558976-10057-A-0-1.xs
埋堆|宝宝大过天-经典港片轮播,http://txtest-xp2p.p2p.huya.com/src/1199563995848-1199563995848-5446535061274886144-2399128115152-10057-A-0-1.xs
埋堆|封神榜-陈浩民版哪吒,http://txtest-xp2p.p2p.huya.com/src/1199563478721-1199563478721-5444314017722007552-2399127080898-10057-A-0-1.xs
埋堆|看孙悟空唐三藏取西经,http://txtest-xp2p.p2p.huya.com/src/1199561185548-1199561185548-5434464914682937344-2399122494552-10057-A-0-1.xs
埋堆|张卫健版西游记-当蜘蛛精看上了齐天大圣我是靓宝,http://txtest-xp2p.p2p.huya.com/src/1199561245453-1199561245453-5434722204698804224-2399122614362-10057-A-0-1.xs
埋堆|楚汉骄雄-我恨做皇后 但我做刘邦的皇后,http://txtest-xp2p.p2p.huya.com/src/1199563478540-1199563478540-5444313240332926976-2399127080536-10057-A-0-1.xs
埋堆|状王宋世杰-第二部-张达明大战黄子华,http://txtest-xp2p.p2p.huya.com/src/1199563493375-1199563493375-5444376956172763136-2399127110206-10057-A-0-1.xs
埋堆|林正英-殭尸道长2TVBaby,http://txtest-xp2p.p2p.huya.com/src/1199563479483-1199563479483-5444317290487087104-2399127082422-10057-A-0-1.xs
埋堆|天地争霸美猴王粤语版,http://txtest-xp2p.p2p.huya.com/src/1199561158071-1199561158071-5434346901866545152-2399122439598-10057-A-0-1.xs
埋堆|经典武侠-雪山飞狐 黄日华版,http://txtest-xp2p.p2p.huya.com/src/1199561181026-1199561181026-5434445492840824832-2399122485508-10057-A-0-1.xs
埋堆|情事缉私档案-郭晋安郭蔼明的爱恨情仇,http://txtest-xp2p.p2p.huya.com/src/1199561182641-1199561182641-5434452429213007872-2399122488738-10057-A-0-1.xs
埋堆|金牌冰人-马浚伟和陈豪被招婿,http://txtest-xp2p.p2p.huya.com/src/1199561177177-1199561177177-5434428961511702528-2399122477810-10057-A-0-1.xs
埋堆|秀才遇到兵-演喜剧的陈豪,http://txtest-xp2p.p2p.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.xs
埋堆|铁嘴银牙-陈小春爆笑公堂,http://txtest-xp2p.p2p.huya.com/src/1199563479615-1199563479615-5444317857422770176-2399127082686-10057-A-0-1.xs
埋堆|【十月初五的月光】张智霖真帅港风女神,http://txtest-xp2p.p2p.huya.com/src/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.xs
埋堆|天地豪情 | 女追男究竟隔着什么,http://txtest-xp2p.p2p.huya.com/src/1199561391895-1199561391895-5435351168299565056-2399122907246-10057-A-0-1.xs
埋堆|宝芝林 刘德华蓝洁瑛青涩古装剧,http://txtest-xp2p.p2p.huya.com/src/1199563491137-1199563491137-5444367344035954688-2399127105730-10057-A-0-1.xs
埋堆|【先生贵姓】,http://txtest-xp2p.p2p.huya.com/src/1199563459301-1199563459301-5444230609457119232-2399127042058-10057-A-0-1.xs
埋堆|聊-斋-高分奇幻,http://txtest-xp2p.p2p.huya.com/src/1199561176240-1199561176240-5434424937127346176-2399122475936-10057-A-0-1.xs
埋堆|射雕之九阴真经-姜大卫 张智霖,http://txtest-xp2p.p2p.huya.com/src/1199561277694-1199561277694-5434860678739394560-2399122678844-10057-A-0-1.xs
埋堆|倚天屠龙记】梁朝伟版张无忌,http://txtest-xp2p.p2p.huya.com/src/1199561178473-1199561178473-5434434527789318144-2399122480402-10057-A-0-1.xs
埋堆|【骑呢大状】散漫公子变身著名状师,http://txtest-xp2p.p2p.huya.com/src/1199564000752-1199564000752-5446556123794505728-2399128124960-10057-A-0-1.xs
埋堆|难兄难弟-吴镇宇罗嘉良的兄弟情,http://txtest-xp2p.p2p.huya.com/src/1199561179116-1199561179116-5434437289453289472-2399122481688-10057-A-0-1.xs
埋堆|心慌‧心郁‧逐个捉 平凡小镇暗藏杀机,http://txtest-xp2p.p2p.huya.com/src/1199561276781-1199561276781-5434856757434253312-2399122677018-10057-A-0-1.xs
埋堆|憨夫成龙-郭晋安演傻子的不归路,http://txtest-xp2p.p2p.huya.com/src/1199563483195-1199563483195-5444333233405689856-2399127089846-10057-A-0-1.xs
埋堆|超级奖门人,http://txtest-xp2p.p2p.huya.com/src/1199561240999-1199561240999-5434703074914467840-2399122605454-10057-A-0-1.xs
埋堆|他来自江湖-年轻周星驰,http://txtest-xp2p.p2p.huya.com/src/1199561276760-1199561276760-5434856667239940096-2399122676976-10057-A-0-1.xs
埋堆|新上海滩-民国上海的爱恨情仇,http://txtest-xp2p.p2p.huya.com/src/1199564061580-1199564061580-5446817378065186816-2399128246616-10057-A-0-1.xs
埋堆|决战玄武门·黄日华翁梦玲射雕原班人马采茶大师,http://txtest-xp2p.p2p.huya.com/src/1199561241049-1199561241049-5434703289662832640-2399122605554-10057-A-0-1.xs
埋堆|济公·周星驰济公电视剧版,http://txtest-xp2p.p2p.huya.com/src/1199561218716-1199561218716-5434607370158211072-2399122560888-10057-A-0-1.xs
埋堆|【马永贞之争霸上海滩】,http://txtest-xp2p.p2p.huya.com/src/1199563489752-1199563489752-5444361395506249728-2399127102960-10057-A-0-1.xs
埋堆|宠物情缘-古天乐与郑秀文因宠物结缘,http://txtest-xp2p.p2p.huya.com/src/1199561244004-1199561244004-5434715981291192320-2399122611464-10057-A-0-1.xs
埋堆|冯日记冯德伦,http://txtest-xp2p.p2p.huya.com/src/1199564060588-1199564060588-5446813117457629184-2399128244632-10057-A-0-1.xs
埋堆|难兄难弟-吴镇宇罗嘉良,http://txtest-xp2p.p2p.huya.com/src/1199563481280-1199563481280-5444325008543318016-2399127086016-10057-A-0-1.xs
埋堆|今生无悔音粤无国界,http://txtest-xp2p.p2p.huya.com/src/1199561153241-1199561153241-5434326157174505472-2399122429938-10057-A-0-1.xs
埋堆|奸人语录iTVB大后宫,http://txtest-xp2p.p2p.huya.com/src/1199561277724-1199561277724-5434860807588413440-2399122678904-10057-A-0-1.xs
埋堆|楚留香-TVB经典,http://txtest-xp2p.p2p.huya.com/src/1199564067003-1199564067003-5446840669672833024-2399128257462-10057-A-0-1.xs
埋堆|【斗气一族】青涩周星星,http://txtest-xp2p.p2p.huya.com/src/1199563478867-1199563478867-5444314644787232768-2399127081190-10057-A-0-1.xs

